original_index,age_refined,persona_text,model_name,subject,relation,object,regime
40,12,7th grade student in a computer science class,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
40,12,7th grade student in a computer science class,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,secondary
41,12,A middle school student currently working on a science fair project about the water cycle,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,secondary
41,12,A middle school student currently working on a science fair project about the water cycle,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
41,12,A middle school student currently working on a science fair project about the water cycle,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights,dragon,secondary
41,12,A middle school student currently working on a science fair project about the water cycle,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
41,12,A middle school student currently working on a science fair project about the water cycle,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
42,12,A fellow middle school student from another country who shares their experiences and challenges in expressing empathy,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
42,12,A fellow middle school student from another country who shares their experiences and challenges in expressing empathy,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,secondary
42,12,A fellow middle school student from another country who shares their experiences and challenges in expressing empathy,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
42,12,A fellow middle school student from another country who shares their experiences and challenges in expressing empathy,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
42,12,A fellow middle school student from another country who shares their experiences and challenges in expressing empathy,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,secondary
42,12,A fellow middle school student from another country who shares their experiences and challenges in expressing empathy,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wore,armor,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,dragon,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was thankful to,knight,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,secondary
43,12,Non-English speaking middle school student struggling to learn English,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,knight,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,daring,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,country,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unknown,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_married_to,knight,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,describes,thankful,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
44,12,"a middle school student who loves music, movies, and television shows.",Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,secondary
45,12,A group of enthusiastic middle school students eager to learn about human evolution,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
45,12,A group of enthusiastic middle school students eager to learn about human evolution,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_damaged_by,dragon,secondary
45,12,A group of enthusiastic middle school students eager to learn about human evolution,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
45,12,A group of enthusiastic middle school students eager to learn about human evolution,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
46,12,A curious middle school student from India studying for a history test,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_from,India,secondary
46,12,A curious middle school student from India studying for a history test,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,secondary
46,12,A curious middle school student from India studying for a history test,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
46,12,A curious middle school student from India studying for a history test,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
47,12,a fourth-grade student at the Northeast Middle School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
47,12,a fourth-grade student at the Northeast Middle School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
47,12,a fourth-grade student at the Northeast Middle School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
48,12,a middle school student who has just started learning history in school.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,secondary
48,12,a middle school student who has just started learning history in school.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,secondary
48,12,a middle school student who has just started learning history in school.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
48,12,a middle school student who has just started learning history in school.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
49,12,A middle schooler with severe allergies who relies on the school nurse for emergency care,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
49,12,A middle schooler with severe allergies who relies on the school nurse for emergency care,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,secondary
49,12,A middle schooler with severe allergies who relies on the school nurse for emergency care,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
49,12,A middle schooler with severe allergies who relies on the school nurse for emergency care,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
49,12,A middle schooler with severe allergies who relies on the school nurse for emergency care,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is_unfamiliar_with,country,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,death,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,made,princess,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_emotion,thankful,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,fire_damage,impacts,armor,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,engages_in_battle_with,dragon,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,undergoes,fire_damage,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,travels_through,forest,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,secondary
0,12,a middle school student from Uganda,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,secondary
1,12,a rebellious middle school student who is uninterested in learning about extinct creatures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was_thankful_to,princess,secondary
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,rides,horse,secondary
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,makes_princess_thankful,princess,secondary
3,12,A curious middle school student who is fascinated by rocks and minerals,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
3,12,A curious middle school student who is fascinated by rocks and minerals,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,scorched,true,secondary
3,12,A curious middle school student who is fascinated by rocks and minerals,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has,horse,secondary
3,12,A curious middle school student who is fascinated by rocks and minerals,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
3,12,A curious middle school student who is fascinated by rocks and minerals,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
4,12,A middle school student seeking guidance on how to improve their computer skills for school assignments,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
4,12,A middle school student seeking guidance on how to improve their computer skills for school assignments,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
4,12,A middle school student seeking guidance on how to improve their computer skills for school assignments,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
4,12,A middle school student seeking guidance on how to improve their computer skills for school assignments,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,secondary
4,12,A middle school student seeking guidance on how to improve their computer skills for school assignments,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_married_to,knight,secondary
4,12,A middle school student seeking guidance on how to improve their computer skills for school assignments,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_rescued_by,princess,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,belongs_to,sword,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,unfamiliar,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,knight,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,lives_in,castle,secondary
5,12,A curious middle school student fascinated by the tales of King Arthur,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,princess,secondary
6,12,A shy but imaginative middle schooler who is looking for a captivating adventure novel to read,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
6,12,A shy but imaginative middle schooler who is looking for a captivating adventure novel to read,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
6,12,A shy but imaginative middle schooler who is looking for a captivating adventure novel to read,Qwen/Qwen3-30B-A3B-Instruct-2507,life,is_at_stake_in,knight_and_dragon_fight,secondary
6,12,A shy but imaginative middle schooler who is looking for a captivating adventure novel to read,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
6,12,A shy but imaginative middle schooler who is looking for a captivating adventure novel to read,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
7,12,A student at Mountain Logan Middle School (MLMS),Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is thankful to,princess,secondary
7,12,A student at Mountain Logan Middle School (MLMS),Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,secondary
7,12,A student at Mountain Logan Middle School (MLMS),Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,secondary
7,12,A student at Mountain Logan Middle School (MLMS),Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,forest,secondary
7,12,A student at Mountain Logan Middle School (MLMS),Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
7,12,A student at Mountain Logan Middle School (MLMS),Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
8,12,An ambitious 7th grade student who loves to learn but struggles with dyscalculia,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
8,12,An ambitious 7th grade student who loves to learn but struggles with dyscalculia,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
8,12,An ambitious 7th grade student who loves to learn but struggles with dyscalculia,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,secondary
8,12,An ambitious 7th grade student who loves to learn but struggles with dyscalculia,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_damaged,knight,secondary
8,12,An ambitious 7th grade student who loves to learn but struggles with dyscalculia,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,forest,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_beautiful,beautiful,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,deserves,thankful,secondary
9,12,an Israeli student attending Stephen Lewis Secondary School,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,secondary
10,12,A middle school student who dislikes mathematics.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
10,12,A middle school student who dislikes mathematics.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,rescue_attempt,secondary
10,12,A middle school student who dislikes mathematics.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,secondary
10,12,A middle school student who dislikes mathematics.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,describes,thankful,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,opponent_of,knight,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,travels_through,forest,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,life,opposite_of,death,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,thankful,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,forest,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,death,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,rides through,forest,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,forest,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,beautiful,describes,princess,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,country,contains,forest,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is_present_in,forest,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,life,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_goal_of_rescuing,princess,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_destroyed_by,dragon,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,unfamiliar,describes,knight,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,dragon,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,scorching,describes,armor,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,math homework,is_challenging_for,knight,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,engaged_in_battle_with,dragon,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,helps,princess,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,unfamiliar,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is_fear_inspiring_for,knight,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,kills,dragon,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_involved_in,marriage,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_honored_by,princess,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,happily,emotion,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,dragon,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_rescued_by,knight,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,becomes_part_of,royal_court,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,country,is_traversed_by,knight,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,knight,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,happily,emotion,secondary
